,hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg_x,tissue_areal_density_mg_per_cm2
4987,HP17-721,HP17-20231026,PET723-100116,20230914-3-wk4-d,20230914-3-wk4,0.282051795,0.005262189,0.282051795,0.005262189,0.561124217,0.010468792,11.51,22.02803884
4991,HP17-722,HP17-20231026,PET723-100116,20230921-3-wk3-d,20230921-3-wk3,0.148209774,0.005040706,0.148209774,0.005040706,0.294853977,0.010028166,14.865,27.24782362
4995,HP17-723,HP17-20231026,PET723-100116,20230921-1-wk3-a,20230921-1-wk3,0.165095111,0.006459882,0.165095111,0.006459882,0.328446288,0.012851527,14.165,28.0634927
4999,HP17-724,HP17-20231026,PET723-100116,20230921-1-wk3-b,20230921-1-wk3,0.165095111,0.006459882,0.165095111,0.006459882,0.328446288,0.012851527,15.455,28.0634927
5003,HP17-725,HP17-20231026,PET723-100116,20230921-1-wk3-c,20230921-1-wk3,0.165095111,0.006459882,0.165095111,0.006459882,0.328446288,0.012851527,14.33,28.0634927
5007,HP17-726,HP17-20231026,PET723-100116,20230921-1-wk3-d,20230921-1-wk3,0.165095111,0.006459882,0.165095111,0.006459882,0.328446288,0.012851527,12.475,28.0634927
5011,HP17-727,HP17-20231026,PET723-100116,20230921-2-wk3-a,20230921-2-wk3,0.18204097,0.020086474,0.18204097,0.020086474,0.362159002,0.03996077,14.215,30.54780189
5015,HP17-728,HP17-20231026,PET723-100116,20230921-2-wk3-b,20230921-2-wk3,0.18204097,0.020086474,0.18204097,0.020086474,0.362159002,0.03996077,15.37,30.54780189
5031,HP17-729,HP17-20231026,PET723-100116,20230921-1-wk4-a,20230921-1-wk4,0.233830282,0.013649151,0.233830282,0.013649151,0.465190565,0.027154123,15.57,31.29135389
5035,HP17-730,HP17-20231026,PET723-100116,20230921-1-wk4-b,20230921-1-wk4,0.233830282,0.013649151,0.233830282,0.013649151,0.465190565,0.027154123,16.655,31.29135389
5039,HP17-731,HP17-20231026,PET723-100116,20230921-1-wk4-c,20230921-1-wk4,0.233830282,0.013649151,0.233830282,0.013649151,0.465190565,0.027154123,14.47,31.29135389
5043,HP17-732,HP17-20231026,PET723-100116,20230921-1-wk4-d,20230921-1-wk4,0.233830282,0.013649151,0.233830282,0.013649151,0.465190565,0.027154123,16.22,31.29135389
5047,HP17-733,HP17-20231026,PET723-100116,20230921-2-wk4-a,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.486320458,0.03647102,16.385,33.36534174
5051,HP17-734,HP17-20231026,PET723-100116,20230921-2-wk4-b,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.486320458,0.03647102,17.365,33.36534174
5055,HP17-735,HP17-20231026,PET723-100116,20230921-2-wk4-c,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.486320458,0.03647102,16.215,33.36534174
5059,HP17-736,HP17-20231026,PET723-100116,20230921-2-wk4-d,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.486320458,0.03647102,17.12,33.36534174
5063,HP17-737,HP17-20231026,PET723-100116,20230921-3-wk4-a,20230921-3-wk4,0.27079151,0.005605033,0.27079151,0.005605033,0.538722592,0.011150858,16.91,32.56956703
5067,HP17-738,HP17-20231026,PET723-100116,20230921-3-wk4-b,20230921-3-wk4,0.27079151,0.005605033,0.27079151,0.005605033,0.538722592,0.011150858,16.17,32.56956703
5071,HP17-739,HP17-20231026,PET723-100116,20230921-3-wk4-c,20230921-3-wk4,0.27079151,0.005605033,0.27079151,0.005605033,0.538722592,0.011150858,16.145,32.56956703
5075,HP17-740,HP17-20231026,PET723-100116,20230921-3-wk4-d,20230921-3-wk4,0.27079151,0.005605033,0.27079151,0.005605033,0.538722592,0.011150858,16.26,32.56956703
5091,HP11-741,HP11-20231010,V2P1923-300116,GU-EXP32-C4,20230925-C4,0.007516,,0.007516,,0.014952607,,-6.595,-13.12033562
5095,HP11-742,HP11-20231010,V2P1923-300116,GU-EXP32-C5,20230925-C5,0.00710799,,0.00710799,,0.014140896,,0.35,0.696302876
5099,HP11-743,HP11-20231010,V2P1923-300116,GU-EXP32-C6,20230925-C6,0.007584002,,0.007584002,,0.015087892,,5.625,11.19058194
5103,HP11-744,HP11-20231010,PET723-100116,GU-EXP32-D4,20230925-D4,0.006495974,,0.006495974,,0.01292333,,9.22,18.34260719
5107,HP11-745,HP11-20231010,PET723-100116,GU-EXP32-D5,20230925-D5,0.006926652,,0.006926652,,0.013780136,,-12.205,-24.28107601
5111,HP11-746,HP11-20231010,PET723-100116,GU-EXP32-D6,20230925-D6,0.00645064,,0.00645064,,0.01283314,,22.345,44.45396504
5115,HP11-747,HP11-20231010,V2P1923-300116,GU-EXP32-A4,20230925-A4,0.008037347,,0.008037347,,0.015989793,,28.51,56.71884284
5119,HP11-748,HP11-20231010,V2P1923-300116,GU-EXP32-A5,20230925-A5,0.006427972,,0.006427972,,0.012788045,,18.69,37.18257358
5123,HP11-749,HP11-20231010,V2P1923-300116,GU-EXP32-A6,20230925-A6,0.005770622,,0.005770622,,0.011480288,,-1.3,-2.586267825
5127,HP11-750,HP11-20231010,V2P1923-300116,GU-EXP32-B4,20230925-B4,0.003186557,,0.003186557,,0.006339453,,10.19,20.27236088
5131,HP11-751,HP11-20231010,V2P1923-300116,GU-EXP32-B5,20230925-B5,0.002121196,,0.002121196,,0.004219986,,8.205,16.32332885
5135,HP11-752,HP11-20231010,V2P1923-300116,GU-EXP32-B6,20230925-B6,0.001463846,,0.001463846,,0.002912229,,6.715,13.35906804
5175,HP11-753,HP11-20231010,V2P1923-300115,GU-EXP32-E1,20230925-E1,0.008879246,,0.008879246,,0.017664699,,6.42,12.77218418
5179,HP11-754,HP11-20231010,V2P1923-300116,GU-EXP32-G3,20230925-G3,0.007225836,,0.007225836,,0.014375343,,5.88,11.69788832
5183,HP11-755,HP11-20231010,V2P1923-300115,GU-EXP32-E2,20230925-E2,0.007035058,,0.007035058,,0.013995802,,7.845,15.60713161
5187,HP11-756,HP11-20231010,V2P1923-300115,GU-EXP32-E3,20230925-E3,0.010447867,,0.010447867,,0.02078537,,5.19,10.32517693
5191,HP11-757,HP11-20231010,V2P1923-300115,GU-EXP32-E7,20230925-E7,0.009769544,,0.009769544,,0.019435891,,6.675,13.27949056
5195,HP11-758,HP11-20231010,V2P1923-300115,GU-EXP32-E8,20230925-E8,0.007225836,,0.007225836,,0.014375343,,6.18,12.29471935
5199,HP11-759,HP11-20231010,V2P1923-300116,GU-EXP32-F1,20230925-F1,0.010469064,,0.010469064,,0.020827542,,8.005,15.92544149
5203,HP11-760,HP11-20231010,V2P1923-300116,GU-EXP32-F2,20230925-F2,0.009218407,,0.009218407,,0.018339439,,6.075,12.08582849
5207,HP11-761,HP11-20231010,V2P1923-300116,GU-EXP32-F3,20230925-F3,0.010935411,,0.010935411,,0.021755309,,8.11,16.13433236
5211,HP11-762,HP11-20231010,V2P1923-300116,GU-EXP32-F7,20230925-F7,0.010744633,,0.010744633,,0.021375768,,5.625,11.19058194
5215,HP11-763,HP11-20231010,V2P1923-300116,GU-EXP32-F8,20230925-F8,0.009515174,,0.009515174,,0.018929836,,6.955,13.83653287
5219,HP11-764,HP11-20231010,V2P1923-300116,GU-EXP32-G1,20230925-G1,0.008879246,,0.008879246,,0.017664699,,5.125,10.19586354
5223,HP11-765,HP11-20231010,V2P1923-300116,GU-EXP32-G2,20230925-G2,0.010808225,,0.010808225,,0.021502281,,7.92,15.75633937
5239,HP34-766,HP34-20231115,,230907-1 media D14,230907-1 media D14,,,0.020145341,0.001246441,,,,
5241,HP34-767,HP34-20231115,,230914-1 media D7,230914-1 media D7,,,0.013949066,0.001586379,,,,
5247,HP34-768,HP34-20231115,,230907-3 media D14,230907-3 media D14,,,0.019624534,0.000698762,,,,
5249,HP34-769,HP34-20231115,,230914-2 media D7,230914-2 media D7,,,0.013788818,0.001964088,,,,
5255,HP34-770,HP34-20231115,,230907-1 media D28,230907-1 media D28,,,0.022130051,0.000403727,,,,
5257,HP34-771,HP34-20231115,,230914-3 media D7,230914-3 media D7,,,0.01445652,0.000453251,,,,
5263,HP34-772,HP34-20231115,,Gelatin-new-5,Gelatin-new-5,,,0.055412239,0.004069368,,,,
5267,HP34-773,HP34-20231115,,TGFBS230920 No reaction,TGFBS230920 No reaction,,,0.006337263,,,,,
5273,HP34-774,HP34-20231115,,Gelatin-new-2.5,Gelatin-new-2.5,,,0.027877478,2.25E-05,,,,
5281,HP34-775,HP34-20231115,,Gelatin-new-0,Gelatin-new-0,,,0.000708363,0.000224827,,,,
5325,HP34-776,HP34-20231115,,230921-2 media D8,230921-2 media D8,,,0.015713164,0.00024227,,,,
5327,HP34-777,HP34-20231115,,230928-1 media D23,230928-1 media D23,,,0.023836142,0.000383594,,,,
5329,HP34-778,HP34-20231115,,TGFBS230927D,TGFBS230927D,,,0.008717982,0.001211349,,,,
5337,HP34-779,HP34-20231115,,230921-3 media D8,230921-3 media D8,,,0.016983718,6.06E-05,,,,
5339,HP34-780,HP34-20231115,,230928-2 media D23,230928-2 media D23,,,0.024207315,0.000302837,,,,
5341,HP34-781,HP34-20231115,,TGFBS231012,TGFBS231012,,,0.007690118,0.000161513,,,,
5349,HP34-782,HP34-20231115,,FBS Avantor 033K22,FBS Avantor 033K22,,,0.0407105,0.002121062,,,,
5351,HP34-783,HP34-20231115,,230921-1 media D14,230921-1 media D14,,,0.017369167,0.000524918,,,,
5353,HP34-784,HP34-20231115,,230928-3 media D23,230928-3 media D23,,,0.023365038,0.000201891,,,,
5355,HP34-785,HP34-20231115,,DMEM basal Cytiva AJ30741712,DMEM basal Cytiva AJ30741712,,,0.000437969,0.000282648,,,,
5367,HP34-786,HP34-20231115,,230928-1 media D28,230928-1 media D28,,,0.02266552,2.02E-05,,,,
5369,HP34-787,HP34-20231115,,TGFBS230920,TGFBS230920,,,0.007533083,0.000585485,,,,
5371,HP34-788,HP34-20231115,,FBS Avantor 033K22-no reaction,FBS Avantor 033K22-no reaction,,,0.014300115,,,,,
5379,HP34-789,HP34-20231115,,230928-2 media D28,230928-2 media D28,,,0.017540478,0.000686431,,,,
5381,HP34-790,HP34-20231115,,TGFBS230927,TGFBS230927,,,0.006976324,8.08E-05,,,,
5389,HP34-791,HP34-20231115,,230928-3 media D28,230928-3 media D28,,,0.024878282,0.001292105,,,,
5391,HP34-792,HP34-20231115,,TGFBS230927G,TGFBS230927G,,,0.007618739,0.000181702,,,,
5409,HP25-793,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 5min,,,0.023277151,0.004511458,,,,
5413,HP25-794,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 5min,,,0.037985272,0.002797972,,,,
5417,HP25-795,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 5min,,,0.040132443,0.000976037,,,,
5429,HP25-796,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 5min,,,0.035608047,0.000824209,,,,
5441,HP25-797,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 5min,,,0.042617027,0.001973763,,,,
5445,HP25-798,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 5min,,,0.034917885,0.001973763,,,,
5457,HP25-799,HP25-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 5min,,,0.022126881,0.003101627,,,,
5461,HP25-800,HP25-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 5min,,,-0.001200598,2.17E-19,,,,
5473,HP25-801,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 5min,,,0.041129344,0.002125591,,,,
5481,HP25-802,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 5min,,,0.020823241,0.000997726,,,,
5501,HP25-803,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 10min,,,0.021048854,0.002102713,,,,
5505,HP25-804,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 10min,,,0.037087479,9.73E-05,,,,
5509,HP25-805,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 10min,,,0.042222592,0.000233635,,,,
5521,HP25-806,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 10min,,,0.037679463,0.000272574,,,,
5533,HP25-807,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 10min,,,0.043557997,0.00177173,,,,
5537,HP25-808,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 10min,,,0.037390354,0.00266733,,,,
5549,HP25-809,HP25-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 10min,,,0.023843567,0.000564617,,,,
5553,HP25-810,HP25-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 10min,,,-0.001322619,1.95E-05,,,,
5565,HP25-811,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 10min,,,0.046614285,0.000992948,,,,
5573,HP25-812,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 10min,,,0.025,0.001849609,,,,
5593,HP25-813,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 20min,,,0.051591371,0.000446845,,,,
5597,HP25-814,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 20min,,,0.041796398,0.002170388,,,,
5609,HP25-815,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 20min,,,0.023319859,0.00025534,,,,
5613,HP25-816,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 20min,,,0.039253617,0.002191667,,,,
5625,HP25-817,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 20min,,,0.051681647,0.001340534,,,,
5629,HP25-818,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 20min,,,0.039825366,0.001680987,,,,
5641,HP25-819,HP25-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 20min,,,0.026043192,0.000531958,,,,
5645,HP25-820,HP25-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 20min,,,-0.000362611,7.67E-20,,,,
5657,HP25-821,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 20min,,,0.049515017,0.001000081,,,,
5665,HP25-822,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 20min,,,0.026945955,0.000489401,,,,
5685,HP25-823,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 30min,,,0.048088096,0.003646095,,,,
5689,HP25-824,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 30min,,,0.038426857,0.002058279,,,,
5701,HP25-825,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 30min,,,0.024343904,0.000529272,,,,
5705,HP25-826,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 30min,,,0.041476316,0.002450333,,,,
5717,HP25-827,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 30min,,,0.055517685,0.00066649,,,,
5721,HP25-828,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 30min,,,0.046272282,0.004410599,,,,
5733,HP25-829,HP25-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 30min,,,0.025716161,0.000196027,,,,
5737,HP25-830,HP25-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 30min,,,-0.001132934,5.88E-05,,,,
5749,HP25-831,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 30min,,,0.052163281,0.000509669,,,,
5757,HP25-832,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 30min,,,0.026603276,0.002077882,,,,
5777,HP36-833,HP36-20231120,,Gelatin_5,Gelatin_5,,,0.050797771,,,,,
5779,HP36-834,HP36-20231120,,Gelatin_5,No reaction_Gelatin_5,,,0.009591775,,,,,
5781,HP36-835,HP36-20231120,Recycled-PET723-30050,230928-2,230928-2,0.213448952,0.012818865,0.213448952,0.012818865,0.424643198,0.025502321,10.515,19.06543589
5783,HP36-836,HP36-20231120,Recycled-PET723-30050,230928-2,No reaction_230928-2,0.008031476,0.010119523,0.008031476,0.010119523,0.015978115,0.020132152,10.515,19.06543589
5789,HP36-837,HP36-20231120,,Gelatin_2.5,Gelatin_2.5,,,0.028380239,,,,,
5791,HP36-838,HP36-20231120,,Gelatin_2.5,No reaction_Gelatin_2.5,,,-7.81E-05,,,,,
5793,HP36-839,HP36-20231120,Recycled-PET723-30050,230928-3,230928-3,0.220770252,0.004624637,0.220770252,0.004624637,0.43920846,0.009200422,9.73,19.43182383
5795,HP36-840,HP36-20231120,Recycled-PET723-30050,230928-3,No reaction_230928-3,0.001475803,0.000144509,0.001475803,0.000144509,0.002936017,0.000287491,9.73,19.43182383
5805,HP36-841,HP36-20231120,,Gelatin_0,Gelatin_0,,,5.97E-05,,,,,
5807,HP36-842,HP36-20231120,,Gelatin_0,No reaction_Gelatin_0,,,-0.00012402,,,,,
5821,HP36-843,HP36-20231120,Recycled-PET723-30050,230928-1,230928-1,0.178651247,0.006914201,0.178651247,0.006914201,0.355415363,0.013755366,10.595,19.41441626
5823,HP36-844,HP36-20231120,Recycled-PET723-30050,230928-1,No reaction_230928-1,0.00167678,0.00013261,0.00167678,0.00013261,0.003335848,0.00026382,10.595,19.41441626
5857,HP36-845,HP36-20231120,,Alanine,Alanine,,,-9.61E-05,,,,,
5859,HP36-846,HP36-20231120,,Alanine,No reaction_Alanine,,,-0.000255239,,,,,
5861,HP36-847,HP36-20231120,,Lysine,Lysine,,,-5.06E-05,,,,,
5863,HP36-848,HP36-20231120,,Lysine,No reaction_Lysine,,,-0.000209762,,,,,
5865,HP36-849,HP36-20231120,,Asparigine,Asparigine,,,-0.000141545,,,,,
5867,HP36-850,HP36-20231120,,Asparigine,No reaction_Asparigine,,,-0.000164284,,,,,
5869,HP36-851,HP36-20231120,,Methionine,Methionine,,,-7.33E-05,,,,,
5871,HP36-852,HP36-20231120,,Methionine,No reaction_Methionine,,,-0.000187023,,,,,
5873,HP36-853,HP36-20231120,,Aspartic acid,Aspartic acid,,,-7.33E-05,,,,,
5875,HP36-854,HP36-20231120,,Aspartic acid,No reaction_Aspartic acid,,,-0.000209762,,,,,
5877,HP36-855,HP36-20231120,,Phenylalaine,Phenylalaine,,,6.31E-05,,,,,
5879,HP36-856,HP36-20231120,,Phenylalaine,No reaction_Phenylalaine,,,-0.000164284,,,,,
5881,HP36-857,HP36-20231120,,Arginine,Arginine,,,1.76E-05,,,,,
5883,HP36-858,HP36-20231120,,Arginine,No reaction_Arginine,,,-0.0002325,,,,,
5885,HP36-859,HP36-20231120,,Proline,Proline,,,0.001131828,,,,,
5887,HP36-860,HP36-20231120,,Proline,No reaction_Proline,,,-0.000255239,,,,,
5889,HP36-861,HP36-20231120,,Cysteine,Cysteine,,,-0.000118806,,,,,
5891,HP36-862,HP36-20231120,,Cysteine,No reaction_Cysteine,,,-0.000277978,,,,,
5893,HP36-863,HP36-20231120,,Serine,Serine,,,-5.11E-06,,,,,
5895,HP36-864,HP36-20231120,,Serine,No reaction_Serine,,,-0.000209762,,,,,
5897,HP36-865,HP36-20231120,,Cystine,Cystine,,,-0.000118806,,,,,
5899,HP36-866,HP36-20231120,,Cystine,No reaction_Cystine,,,-0.000255239,,,,,
5901,HP36-867,HP36-20231120,,Threonine,Threonine,,,6.31E-05,,,,,
5903,HP36-868,HP36-20231120,,Threonine,No reaction_Threonine,,,-0.000277978,,,,,
5905,HP36-869,HP36-20231120,,Glutamic acid,Glutamic acid,,,-0.000164284,,,,,
5907,HP36-870,HP36-20231120,,Glutamic acid,No reaction_Glutamic acid,,,-0.000255239,,,,,
5909,HP36-871,HP36-20231120,,Tryptophan,Tryptophan,,,0.011591681,,,,,
5911,HP36-872,HP36-20231120,,Tryptophan,No reaction_Tryptophan,,,-5.06E-05,,,,,
5913,HP36-873,HP36-20231120,,Glycine,Glycine,,,-7.33E-05,,,,,
5915,HP36-874,HP36-20231120,,Glycine,No reaction_Glycine,,,-0.000255239,,,,,
5917,HP36-875,HP36-20231120,,Tyrosine,Tyrosine,,,0.003223799,,,,,
5919,HP36-876,HP36-20231120,,Tyrosine,No reaction_Tyrosine,,,-0.000277978,,,,,
5921,HP36-877,HP36-20231120,,Histidine,Histidine,,,0.000154059,,,,,
5923,HP36-878,HP36-20231120,,Histidine,No reaction_Histidine,,,-0.000255239,,,,,
5925,HP36-879,HP36-20231120,,Valine,Valine,,,0.000108582,,,,,
5927,HP36-880,HP36-20231120,,Valine,No reaction_Valine,,,-0.000255239,,,,,
5929,HP36-881,HP36-20231120,,Hydroxyproline,Hydroxyproline,,,0.165442476,,,,,
5931,HP36-882,HP36-20231120,,Hydroxyproline,No reaction_Hydroxyproline,,,-0.000209762,,,,,
5933,HP36-883,HP36-20231120,,Isoleucine,Isoleucine,,,0.000495141,,,,,
5935,HP36-884,HP36-20231120,,Isoleucine,No reaction_Isoleucine,,,-0.0002325,,,,,
5937,HP36-885,HP36-20231120,,Leucine,Leucine,,,4.04E-05,,,,,
5939,HP36-886,HP36-20231120,,Leucine,No reaction_Leucine,,,-0.000255239,,,,,
5953,HP5-887,HP5-20230906,BM0723PE1116,DS-0803-3-1,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
5957,HP5-888,HP5-20230906,BM0723PE1116,DS-0803-3-2,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
5961,HP5-889,HP5-20230906,BM0723PE1116,DS-0803-3-3,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
5965,HP5-890,HP5-20230906,BM0723PE1116,DS-0803-1-4,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
5969,HP5-891,HP5-20230906,BM0723PE1116,DS-0803-1-5,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
5973,HP5-892,HP5-20230906,BM0723PE1116,DS-0803-1-6,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
5977,HP5-893,HP5-20230906,BM0723PE1116,DS-0803-1-1,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
5981,HP5-894,HP5-20230906,BM0723PE1116,DS-0803-1-2,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
5985,HP5-895,HP5-20230906,BM0723PE1116,DS-0803-1-3,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
5989,HP5-896,HP5-20230906,BM0723PE1116,DS-0803-2-1,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
5993,HP5-897,HP5-20230906,BM0723PE1116,DS-0803-2-2,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
5997,HP5-898,HP5-20230906,BM0723PE1116,DS-0803-2-3,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
6037,HP12-899,HP12-20231013,PET723-100116,EXP42B-20230824-3-1,230824-1,0.192007938,,0.192007938,,0.381987656,,15.845,31.52262592
6041,HP12-900,HP12-20231013,PET723-100116,EXP42B-20230824-3-2,230824-2,0.125016019,,0.125016019,,0.248711468,,16.3,32.42781965
6045,HP12-901,HP12-20231013,PET723-100116,EXP42B-20230824-3-3,230824-3,0.136934237,,0.136934237,,0.272422009,,20.035,39.85836606
6049,HP12-902,HP12-20231013,PET723-100116,EXP42B-20230824-3-4,230824-4,0.168882109,,0.168882109,,0.33598028,,13.435,26.72808326
6053,HP12-903,HP12-20231013,PET723-100116,EXP42B-20230824-3-5,230824-5,0.123612103,,0.123612103,,0.245918465,,12.03,23.93292457
6057,HP12-904,HP12-20231013,PET723-100116,EXP42B-20230824-3-6,230824-6,0.145526246,,0.145526246,,0.289515267,,16.19,32.20898161
6097,HP1-905,HP1-20230830,PET,DS-0727-3-1,230727-3,0.123090622,0.002584392,,,0.244881011,0.005141485,18.065,35.64739152
6101,HP1-906,HP1-20230830,PET,DS-0727-3-2,230727-3,0.123090622,0.002584392,,,0.244881011,0.005141485,17.585,35.64739152
6105,HP1-907,HP1-20230830,PET,DS-0727-3-3,230727-3,0.123090622,0.002584392,,,0.244881011,0.005141485,18.105,35.64739152
6109,HP1-908,HP1-20230830,PET,DS-0727-1-1,230727-1,0.163267124,0.00751186,,,0.324809622,0.014944371,18.305,32.95833613
6113,HP1-909,HP1-20230830,PET,DS-0727-1-2,230727-1,0.163267124,0.00751186,,,0.324809622,0.014944371,15.78,32.95833613
6117,HP1-910,HP1-20230830,PET,DS-0727-1-3,230727-1,0.163267124,0.00751186,,,0.324809622,0.014944371,15.615,32.95833613
6121,HP1-911,HP1-20230830,PET,DS-0727-2-1,230727-2,0.139956797,0.017810428,,,0.2784352,0.035432721,16.15,29.97749668
